date,brand,date_type,day_of_week,cnt,date_map,day_of_year,week_of_year
997,1,2,4,49,2015-12-31,365,53
997,2,2,4,77,2015-12-31,365,53
997,3,2,4,178,2015-12-31,365,53
997,4,2,4,203,2015-12-31,365,53
997,5,2,4,52,2015-12-31,365,53
997,6,2,4,111,2015-12-31,365,53
997,7,2,4,100,2015-12-31,365,53
997,8,2,4,74,2015-12-31,365,53
997,9,2,4,370,2015-12-31,365,53
997,10,2,4,160,2015-12-31,365,53
998,1,1,5,27,2016-01-01,1,1
998,4,1,5,19,2016-01-01,1,1
998,6,1,5,21,2016-01-01,1,1
998,7,1,5,28,2016-01-01,1,1
998,8,1,5,28,2016-01-01,1,1
998,9,1,5,13,2016-01-01,1,1
999,2,3,6,36,2016-01-02,2,1
999,6,3,6,6,2016-01-02,2,1
999,7,3,6,35,2016-01-02,2,1
999,9,3,6,33,2016-01-02,2,1
1000,1,3,7,29,2016-01-03,3,1
1000,2,3,7,63,2016-01-03,3,1
1000,9,3,7,29,2016-01-03,3,1
1001,1,4,1,1143,2016-01-04,4,2
1001,2,4,1,926,2016-01-04,4,2
1001,3,4,1,513,2016-01-04,4,2
1001,4,4,1,1178,2016-01-04,4,2
1001,5,4,1,1381,2016-01-04,4,2
1001,6,4,1,809,2016-01-04,4,2
1001,7,4,1,730,2016-01-04,4,2
1001,8,4,1,1521,2016-01-04,4,2
1001,9,4,1,1500,2016-01-04,4,2
1001,10,4,1,1123,2016-01-04,4,2
1002,1,4,2,850,2016-01-05,5,2
1002,2,4,2,1049,2016-01-05,5,2
1002,3,4,2,820,2016-01-05,5,2
1002,4,4,2,1616,2016-01-05,5,2
1002,5,4,2,1138,2016-01-05,5,2
1002,6,4,2,985,2016-01-05,5,2
1002,7,4,2,1299,2016-01-05,5,2
1002,8,4,2,2039,2016-01-05,5,2
1002,9,4,2,2210,2016-01-05,5,2
1002,10,4,2,758,2016-01-05,5,2
1003,1,4,3,921,2016-01-06,6,2
1003,2,4,3,1081,2016-01-06,6,2
1003,3,4,3,432,2016-01-06,6,2
1003,4,4,3,954,2016-01-06,6,2
1003,5,4,3,823,2016-01-06,6,2
1003,6,4,3,720,2016-01-06,6,2
1003,7,4,3,753,2016-01-06,6,2
1003,8,4,3,1064,2016-01-06,6,2
1003,9,4,3,1578,2016-01-06,6,2
1003,10,4,3,786,2016-01-06,6,2
1004,1,2,4,599,2016-01-07,7,2
1004,2,2,4,610,2016-01-07,7,2
1004,3,2,4,261,2016-01-07,7,2
1004,4,2,4,453,2016-01-07,7,2
1004,5,2,4,700,2016-01-07,7,2
1004,6,2,4,437,2016-01-07,7,2
1004,7,2,4,463,2016-01-07,7,2
1004,8,2,4,329,2016-01-07,7,2
1004,9,2,4,786,2016-01-07,7,2
1004,10,2,4,515,2016-01-07,7,2
1005,1,2,5,435,2016-01-08,8,2
1005,2,2,5,810,2016-01-08,8,2
1005,3,2,5,513,2016-01-08,8,2
1005,4,2,5,893,2016-01-08,8,2
1005,5,2,5,1087,2016-01-08,8,2
1005,6,2,5,653,2016-01-08,8,2
1005,7,2,5,449,2016-01-08,8,2
1005,8,2,5,1023,2016-01-08,8,2
1005,9,2,5,1620,2016-01-08,8,2
1005,10,2,5,696,2016-01-08,8,2
1006,1,3,6,136,2016-01-09,9,2
1006,2,3,6,253,2016-01-09,9,2
1006,3,3,6,214,2016-01-09,9,2
1006,4,3,6,261,2016-01-09,9,2
1006,5,3,6,367,2016-01-09,9,2
1006,6,3,6,175,2016-01-09,9,2
1006,7,3,6,105,2016-01-09,9,2
1006,8,3,6,69,2016-01-09,9,2
1006,9,3,6,352,2016-01-09,9,2
1006,10,3,6,168,2016-01-09,9,2
1007,9,3,7,15,2016-01-10,10,2
1008,1,2,1,680,2016-01-11,11,3
1008,2,2,1,579,2016-01-11,11,3
1008,3,2,1,428,2016-01-11,11,3
1008,4,2,1,722,2016-01-11,11,3
1008,5,2,1,852,2016-01-11,11,3
1008,6,2,1,731,2016-01-11,11,3
1008,7,2,1,730,2016-01-11,11,3
1008,8,2,1,995,2016-01-11,11,3
1008,9,2,1,1299,2016-01-11,11,3
1008,10,2,1,809,2016-01-11,11,3
1009,1,2,2,476,2016-01-12,12,3
1009,2,2,2,687,2016-01-12,12,3
1009,3,2,2,356,2016-01-12,12,3
1009,4,2,2,832,2016-01-12,12,3
1009,5,2,2,588,2016-01-12,12,3
1009,6,2,2,460,2016-01-12,12,3
1009,7,2,2,562,2016-01-12,12,3
1009,8,2,2,933,2016-01-12,12,3
1009,9,2,2,1239,2016-01-12,12,3
1009,10,2,2,674,2016-01-12,12,3
1010,1,2,3,540,2016-01-13,13,3
1010,2,2,3,540,2016-01-13,13,3
1010,3,2,3,333,2016-01-13,13,3
1010,4,2,3,665,2016-01-13,13,3
1010,5,2,3,480,2016-01-13,13,3
1010,6,2,3,417,2016-01-13,13,3
1010,7,2,3,557,2016-01-13,13,3
1010,8,2,3,774,2016-01-13,13,3
1010,9,2,3,1094,2016-01-13,13,3
1010,10,2,3,603,2016-01-13,13,3
1011,1,2,4,249,2016-01-14,14,3
1011,2,2,4,478,2016-01-14,14,3
1011,3,2,4,287,2016-01-14,14,3
1011,4,2,4,418,2016-01-14,14,3
1011,5,2,4,350,2016-01-14,14,3
1011,6,2,4,261,2016-01-14,14,3
1011,7,2,4,489,2016-01-14,14,3
1011,8,2,4,380,2016-01-14,14,3
1011,9,2,4,798,2016-01-14,14,3
1011,10,2,4,350,2016-01-14,14,3
1012,1,2,5,626,2016-01-15,15,3
1012,2,2,5,376,2016-01-15,15,3
1012,3,2,5,485,2016-01-15,15,3
1012,4,2,5,570,2016-01-15,15,3
1012,5,2,5,323,2016-01-15,15,3
1012,6,2,5,415,2016-01-15,15,3
1012,7,2,5,337,2016-01-15,15,3
1012,8,2,5,802,2016-01-15,15,3
1012,9,2,5,1232,2016-01-15,15,3
1012,10,2,5,337,2016-01-15,15,3
1013,1,3,6,34,2016-01-16,16,3
1013,3,3,6,143,2016-01-16,16,3
1013,4,3,6,95,2016-01-16,16,3
1013,5,3,6,257,2016-01-16,16,3
1013,6,3,6,65,2016-01-16,16,3
1013,7,3,6,140,2016-01-16,16,3
1013,8,3,6,242,2016-01-16,16,3
1013,9,3,6,335,2016-01-16,16,3
1013,10,3,6,84,2016-01-16,16,3
1014,1,2,1,544,2016-01-18,18,4
1014,2,2,1,463,2016-01-18,18,4
1014,3,2,1,513,2016-01-18,18,4
1014,4,2,1,684,2016-01-18,18,4
1014,5,2,1,823,2016-01-18,18,4
1014,6,2,1,404,2016-01-18,18,4
1014,7,2,1,618,2016-01-18,18,4
1014,8,2,1,802,2016-01-18,18,4
1014,9,2,1,1406,2016-01-18,18,4
1014,10,2,1,651,2016-01-18,18,4
1015,1,2,2,612,2016-01-19,19,4
1015,2,2,2,796,2016-01-19,19,4
1015,3,2,2,570,2016-01-19,19,4
1015,4,2,2,642,2016-01-19,19,4
1015,5,2,2,808,2016-01-19,19,4
1015,6,2,2,713,2016-01-19,19,4
1015,7,2,2,1334,2016-01-19,19,4
1015,8,2,2,588,2016-01-19,19,4
1015,9,2,2,1272,2016-01-19,19,4
1015,10,2,2,562,2016-01-19,19,4
1016,1,2,3,508,2016-01-20,20,4
1016,2,2,3,574,2016-01-20,20,4
1016,3,2,3,466,2016-01-20,20,4
1016,4,2,3,488,2016-01-20,20,4
1016,5,2,3,548,2016-01-20,20,4
1016,6,2,3,605,2016-01-20,20,4
1016,7,2,3,753,2016-01-20,20,4
1016,8,2,3,677,2016-01-20,20,4
1016,9,2,3,1312,2016-01-20,20,4
1016,10,2,3,577,2016-01-20,20,4
1017,1,2,4,599,2016-01-21,21,4
1017,2,2,4,531,2016-01-21,21,4
1017,3,2,4,340,2016-01-21,21,4
1017,4,2,4,523,2016-01-21,21,4
1017,5,2,4,592,2016-01-21,21,4
1017,6,2,4,342,2016-01-21,21,4
1017,7,2,4,386,2016-01-21,21,4
1017,8,2,4,558,2016-01-21,21,4
1017,9,2,4,896,2016-01-21,21,4
1017,10,2,4,412,2016-01-21,21,4
1018,1,2,5,463,2016-01-22,22,4
1018,2,2,5,289,2016-01-22,22,4
1018,3,2,5,314,2016-01-22,22,4
1018,4,2,5,456,2016-01-22,22,4
1018,5,2,5,558,2016-01-22,22,4
1018,6,2,5,347,2016-01-22,22,4
1018,7,2,5,477,2016-01-22,22,4
1018,8,2,5,525,2016-01-22,22,4
1018,9,2,5,696,2016-01-22,22,4
1018,10,2,5,472,2016-01-22,22,4
1019,1,3,6,136,2016-01-23,23,4
1019,2,3,6,109,2016-01-23,23,4
1019,3,3,6,107,2016-01-23,23,4
1019,4,3,6,119,2016-01-23,23,4
1019,6,3,6,65,2016-01-23,23,4
1019,7,3,6,70,2016-01-23,23,4
1019,8,3,6,138,2016-01-23,23,4
1019,9,3,6,201,2016-01-23,23,4
1019,10,3,6,56,2016-01-23,23,4
1020,9,3,7,15,2016-01-24,24,4
1021,1,2,1,354,2016-01-25,25,5
1021,2,2,1,492,2016-01-25,25,5
1021,3,2,1,912,2016-01-25,25,5
1021,4,2,1,665,2016-01-25,25,5
1021,5,2,1,823,2016-01-25,25,5
1021,6,2,1,492,2016-01-25,25,5
1021,7,2,1,421,2016-01-25,25,5
1021,8,2,1,746,2016-01-25,25,5
1021,9,2,1,1366,2016-01-25,25,5
1021,10,2,1,674,2016-01-25,25,5
1022,1,2,2,885,2016-01-26,26,5
1022,2,2,2,724,2016-01-26,26,5
1022,3,2,2,356,2016-01-26,26,5
1022,4,2,2,689,2016-01-26,26,5
1022,5,2,2,661,2016-01-26,26,5
1022,6,2,2,421,2016-01-26,26,5
1022,7,2,2,562,2016-01-26,26,5
1022,8,2,2,968,2016-01-26,26,5
1022,9,2,2,1657,2016-01-26,26,5
1022,10,2,2,590,2016-01-26,26,5
1023,1,2,3,635,2016-01-27,27,5
1023,2,2,3,304,2016-01-27,27,5
1023,3,2,3,399,2016-01-27,27,5
1023,4,2,3,865,2016-01-27,27,5
1023,5,2,3,617,2016-01-27,27,5
1023,6,2,3,520,2016-01-27,27,5
1023,7,2,3,491,2016-01-27,27,5
1023,8,2,3,484,2016-01-27,27,5
1023,9,2,3,2031,2016-01-27,27,5
1023,10,2,3,629,2016-01-27,27,5
1024,1,2,4,599,2016-01-28,28,5
1024,2,2,4,451,2016-01-28,28,5
1024,3,2,4,235,2016-01-28,28,5
1024,4,2,4,488,2016-01-28,28,5
1024,5,2,4,565,2016-01-28,28,5
1024,6,2,4,385,2016-01-28,28,5
1024,7,2,4,335,2016-01-28,28,5
1024,8,2,4,684,2016-01-28,28,5
1024,9,2,4,1228,2016-01-28,28,5
1024,10,2,4,453,2016-01-28,28,5
1025,1,2,5,517,2016-01-29,29,5
1025,2,2,5,434,2016-01-29,29,5
1025,3,2,5,371,2016-01-29,29,5
1025,4,2,5,760,2016-01-29,29,5
1025,5,2,5,294,2016-01-29,29,5
1025,6,2,5,378,2016-01-29,29,5
1025,7,2,5,140,2016-01-29,29,5
1025,8,2,5,553,2016-01-29,29,5
1025,9,2,5,1674,2016-01-29,29,5
1025,10,2,5,809,2016-01-29,29,5
1026,1,3,6,306,2016-01-30,30,5
1026,2,3,6,145,2016-01-30,30,5
1026,3,3,6,214,2016-01-30,30,5
1026,4,3,6,214,2016-01-30,30,5
1026,5,3,6,37,2016-01-30,30,5
1026,6,3,6,104,2016-01-30,30,5
1026,7,3,6,105,2016-01-30,30,5
1026,8,3,6,380,2016-01-30,30,5
1026,9,3,6,435,2016-01-30,30,5
1026,10,3,6,168,2016-01-30,30,5
1027,9,3,7,29,2016-01-31,31,5
1028,1,2,1,599,2016-02-01,32,6
1028,2,2,1,405,2016-02-01,32,6
1028,3,2,1,542,2016-02-01,32,6
1028,4,2,1,1121,2016-02-01,32,6
1028,5,2,1,1028,2016-02-01,32,6
1028,6,2,1,524,2016-02-01,32,6
1028,7,2,1,534,2016-02-01,32,6
1028,8,2,1,1217,2016-02-01,32,6
1028,9,2,1,1420,2016-02-01,32,6
1028,10,2,1,1011,2016-02-01,32,6
1029,1,2,2,1089,2016-02-02,33,6
1029,2,2,2,832,2016-02-02,33,6
1029,3,2,2,428,2016-02-02,33,6
1029,4,2,2,1212,2016-02-02,33,6
1029,5,2,2,588,2016-02-02,33,6
1029,6,2,2,680,2016-02-02,33,6
1029,7,2,2,421,2016-02-02,33,6
1029,8,2,2,1590,2016-02-02,33,6
1029,9,2,2,1741,2016-02-02,33,6
1029,10,2,2,786,2016-02-02,33,6
1030,1,2,3,1080,2016-02-03,34,6
1030,2,2,3,371,2016-02-03,34,6
1030,3,2,3,200,2016-02-03,34,6
1030,4,2,3,931,2016-02-03,34,6
1030,5,2,3,514,2016-02-03,34,6
1030,6,2,3,587,2016-02-03,34,6
1030,7,2,3,328,2016-02-03,34,6
1030,8,2,3,1161,2016-02-03,34,6
1030,9,2,3,1609,2016-02-03,34,6
1030,10,2,3,681,2016-02-03,34,6
1031,1,2,4,848,2016-02-04,35,6
1031,2,2,4,584,2016-02-04,35,6
1031,3,2,4,131,2016-02-04,35,6
1031,4,2,4,645,2016-02-04,35,6
1031,5,2,4,485,2016-02-04,35,6
1031,6,2,4,480,2016-02-04,35,6
1031,7,2,4,309,2016-02-04,35,6
1031,8,2,4,938,2016-02-04,35,6
1031,9,2,4,1105,2016-02-04,35,6
1031,10,2,4,906,2016-02-04,35,6
1032,1,2,5,925,2016-02-05,36,6
1032,2,2,5,463,2016-02-05,36,6
1032,3,2,5,314,2016-02-05,36,6
1032,4,2,5,855,2016-02-05,36,6
1032,5,2,5,823,2016-02-05,36,6
1032,6,2,5,446,2016-02-05,36,6
1032,7,2,5,309,2016-02-05,36,6
1032,8,2,5,1078,2016-02-05,36,6
1032,9,2,5,1339,2016-02-05,36,6
1032,10,2,5,786,2016-02-05,36,6
1033,1,0,6,238,2016-02-06,37,6
1033,2,0,6,217,2016-02-06,37,6
1033,3,0,6,143,2016-02-06,37,6
1033,4,0,6,356,2016-02-06,37,6
1033,5,0,6,330,2016-02-06,37,6
1033,6,0,6,149,2016-02-06,37,6
1033,7,0,6,246,2016-02-06,37,6
1033,8,0,6,346,2016-02-06,37,6
1033,9,0,6,452,2016-02-06,37,6
1033,10,0,6,337,2016-02-06,37,6
1034,8,1,3,32,2016-02-10,41,7
1035,1,0,7,472,2016-02-14,45,7
1035,2,0,7,408,2016-02-14,45,7
1035,3,0,7,371,2016-02-14,45,7
1035,4,0,7,680,2016-02-14,45,7
1035,5,0,7,573,2016-02-14,45,7
1035,6,0,7,326,2016-02-14,45,7
1035,7,0,7,91,2016-02-14,45,7
1035,8,0,7,779,2016-02-14,45,7
1035,9,0,7,958,2016-02-14,45,7
1035,10,0,7,754,2016-02-14,45,7
1036,1,2,1,789,2016-02-15,46,8
1036,2,2,1,550,2016-02-15,46,8
1036,3,2,1,456,2016-02-15,46,8
1036,4,2,1,874,2016-02-15,46,8
1036,5,2,1,969,2016-02-15,46,8
1036,6,2,1,508,2016-02-15,46,8
1036,7,2,1,393,2016-02-15,46,8
1036,8,2,1,802,2016-02-15,46,8
1036,9,2,1,1259,2016-02-15,46,8
1036,10,2,1,764,2016-02-15,46,8
1037,1,2,2,885,2016-02-16,47,8
1037,2,2,2,868,2016-02-16,47,8
1037,3,2,2,463,2016-02-16,47,8
1037,4,2,2,1331,2016-02-16,47,8
1037,5,2,2,808,2016-02-16,47,8
1037,6,2,2,356,2016-02-16,47,8
1037,7,2,2,421,2016-02-16,47,8
1037,8,2,2,1244,2016-02-16,47,8
1037,9,2,2,1289,2016-02-16,47,8
1037,10,2,2,927,2016-02-16,47,8
1038,1,2,3,603,2016-02-17,48,8
1038,2,2,3,304,2016-02-17,48,8
1038,3,2,3,466,2016-02-17,48,8
1038,4,2,3,931,2016-02-17,48,8
1038,5,2,3,583,2016-02-17,48,8
1038,6,2,3,357,2016-02-17,48,8
1038,7,2,3,459,2016-02-17,48,8
1038,8,2,3,806,2016-02-17,48,8
1038,9,2,3,1141,2016-02-17,48,8
1038,10,2,3,472,2016-02-17,48,8
1039,1,2,4,499,2016-02-18,49,8
1039,2,2,4,345,2016-02-18,49,8
1039,3,2,4,183,2016-02-18,49,8
1039,4,2,4,627,2016-02-18,49,8
1039,5,2,4,350,2016-02-18,49,8
1039,6,2,4,280,2016-02-18,49,8
1039,7,2,4,232,2016-02-18,49,8
1039,8,2,4,431,2016-02-18,49,8
1039,9,2,4,626,2016-02-18,49,8
1039,10,2,4,412,2016-02-18,49,8
1040,1,2,5,789,2016-02-19,50,8
1040,2,2,5,376,2016-02-19,50,8
1040,3,2,5,200,2016-02-19,50,8
1040,4,2,5,551,2016-02-19,50,8
1040,5,2,5,411,2016-02-19,50,8
1040,6,2,5,332,2016-02-19,50,8
1040,7,2,5,309,2016-02-19,50,8
1040,8,2,5,498,2016-02-19,50,8
1040,9,2,5,1286,2016-02-19,50,8
1040,10,2,5,359,2016-02-19,50,8
1041,1,3,6,170,2016-02-20,51,8
1041,2,3,6,36,2016-02-20,51,8
1041,3,3,6,36,2016-02-20,51,8
1041,4,3,6,261,2016-02-20,51,8
1041,5,3,6,184,2016-02-20,51,8
1041,6,3,6,117,2016-02-20,51,8
1041,7,3,6,176,2016-02-20,51,8
1041,8,3,6,276,2016-02-20,51,8
1041,9,3,6,268,2016-02-20,51,8
1041,10,3,6,28,2016-02-20,51,8
1042,1,2,1,599,2016-02-22,53,9
1042,2,2,1,203,2016-02-22,53,9
1042,3,2,1,485,2016-02-22,53,9
1042,4,2,1,836,2016-02-22,53,9
1042,5,2,1,588,2016-02-22,53,9
1042,6,2,1,264,2016-02-22,53,9
1042,7,2,1,590,2016-02-22,53,9
1042,8,2,1,498,2016-02-22,53,9
1042,9,2,1,964,2016-02-22,53,9
1042,10,2,1,517,2016-02-22,53,9
1043,1,2,2,714,2016-02-23,54,9
1043,2,2,2,470,2016-02-23,54,9
1043,3,2,2,463,2016-02-23,54,9
1043,4,2,2,927,2016-02-23,54,9
1043,5,2,2,404,2016-02-23,54,9
1043,6,2,2,292,2016-02-23,54,9
1043,7,2,2,316,2016-02-23,54,9
1043,8,2,2,553,2016-02-23,54,9
1043,9,2,2,1021,2016-02-23,54,9
1043,10,2,2,365,2016-02-23,54,9
1044,1,2,3,730,2016-02-24,55,9
1044,2,2,3,338,2016-02-24,55,9
1044,3,2,3,67,2016-02-24,55,9
1044,4,2,3,466,2016-02-24,55,9
1044,5,2,3,240,2016-02-24,55,9
1044,6,2,3,248,2016-02-24,55,9
1044,7,2,3,360,2016-02-24,55,9
1044,8,2,3,419,2016-02-24,55,9
1044,9,2,3,1047,2016-02-24,55,9
1044,10,2,3,393,2016-02-24,55,9
1045,1,2,4,499,2016-02-25,56,9
1045,2,2,4,133,2016-02-25,56,9
1045,3,2,4,235,2016-02-25,56,9
1045,4,2,4,436,2016-02-25,56,9
1045,5,2,4,296,2016-02-25,56,9
1045,6,2,4,190,2016-02-25,56,9
1045,7,2,4,206,2016-02-25,56,9
1045,8,2,4,380,2016-02-25,56,9
1045,9,2,4,872,2016-02-25,56,9
1045,10,2,4,227,2016-02-25,56,9
1046,1,2,5,381,2016-02-26,57,9
1046,2,2,5,232,2016-02-26,57,9
1046,3,2,5,200,2016-02-26,57,9
1046,4,2,5,684,2016-02-26,57,9
1046,5,2,5,176,2016-02-26,57,9
1046,6,2,5,275,2016-02-26,57,9
1046,7,2,5,449,2016-02-26,57,9
1046,8,2,5,276,2016-02-26,57,9
1046,9,2,5,1433,2016-02-26,57,9
1046,10,2,5,202,2016-02-26,57,9
1047,1,3,6,34,2016-02-27,58,9
1047,2,3,6,181,2016-02-27,58,9
1047,3,3,6,71,2016-02-27,58,9
1047,4,3,6,119,2016-02-27,58,9
1047,5,3,6,37,2016-02-27,58,9
1047,6,3,6,32,2016-02-27,58,9
1047,7,3,6,105,2016-02-27,58,9
1047,8,3,6,104,2016-02-27,58,9
1047,9,3,6,218,2016-02-27,58,9
1047,10,3,6,84,2016-02-27,58,9
1048,1,2,1,381,2016-02-29,60,10
1048,2,2,1,318,2016-02-29,60,10
1048,3,2,1,342,2016-02-29,60,10
1048,4,2,1,703,2016-02-29,60,10
1048,5,2,1,294,2016-02-29,60,10
1048,6,2,1,244,2016-02-29,60,10
1048,7,2,1,281,2016-02-29,60,10
1048,8,2,1,636,2016-02-29,60,10
1048,9,2,1,1393,2016-02-29,60,10
1048,10,2,1,427,2016-02-29,60,10
1049,1,2,2,238,2016-03-01,61,10
1049,2,2,2,398,2016-03-01,61,10
1049,3,2,2,356,2016-03-01,61,10
1049,4,2,2,475,2016-03-01,61,10
1049,5,2,2,477,2016-03-01,61,10
1049,6,2,2,285,2016-03-01,61,10
1049,7,2,2,421,2016-03-01,61,10
1049,8,2,2,311,2016-03-01,61,10
1049,9,2,2,988,2016-03-01,61,10
1049,10,2,2,421,2016-03-01,61,10
1050,1,2,3,540,2016-03-02,62,10
1050,2,2,3,338,2016-03-02,62,10
1050,3,2,3,266,2016-03-02,62,10
1050,4,2,3,510,2016-03-02,62,10
1050,5,2,3,514,2016-03-02,62,10
1050,6,2,3,200,2016-03-02,62,10
1050,7,2,3,426,2016-03-02,62,10
1050,8,2,3,452,2016-03-02,62,10
1050,9,2,3,812,2016-03-02,62,10
1050,10,2,3,288,2016-03-02,62,10
1051,1,2,4,524,2016-03-03,63,10
1051,2,2,4,239,2016-03-03,63,10
1051,3,2,4,131,2016-03-03,63,10
1051,4,2,4,331,2016-03-03,63,10
1051,5,2,4,350,2016-03-03,63,10
1051,6,2,4,152,2016-03-03,63,10
1051,7,2,4,257,2016-03-03,63,10
1051,8,2,4,304,2016-03-03,63,10
1051,9,2,4,417,2016-03-03,63,10
1051,10,2,4,227,2016-03-03,63,10
1052,1,2,5,408,2016-03-04,64,10
1052,2,2,5,203,2016-03-04,64,10
1052,3,2,5,314,2016-03-04,64,10
1052,4,2,5,494,2016-03-04,64,10
1052,5,2,5,264,2016-03-04,64,10
1052,6,2,5,342,2016-03-04,64,10
1052,7,2,5,309,2016-03-04,64,10
1052,8,2,5,415,2016-03-04,64,10
1052,9,2,5,576,2016-03-04,64,10
1052,10,2,5,292,2016-03-04,64,10
1053,2,3,6,36,2016-03-05,65,10
1053,3,3,6,71,2016-03-05,65,10
1053,4,3,6,95,2016-03-05,65,10
1053,5,3,6,73,2016-03-05,65,10
1053,6,3,6,39,2016-03-05,65,10
1053,8,3,6,104,2016-03-05,65,10
1053,9,3,6,201,2016-03-05,65,10
1054,1,2,1,789,2016-03-07,67,11
1054,2,2,1,116,2016-03-07,67,11
1054,3,2,1,428,2016-03-07,67,11
1054,4,2,1,551,2016-03-07,67,11
1054,5,2,1,411,2016-03-07,67,11
1054,6,2,1,228,2016-03-07,67,11
1054,7,2,1,309,2016-03-07,67,11
1054,8,2,1,359,2016-03-07,67,11
1054,9,2,1,710,2016-03-07,67,11
1054,10,2,1,449,2016-03-07,67,11
1055,1,2,2,510,2016-03-08,68,11
1055,2,2,2,253,2016-03-08,68,11
1055,3,2,2,178,2016-03-08,68,11
1055,4,2,2,737,2016-03-08,68,11
1055,5,2,2,73,2016-03-08,68,11
1055,6,2,2,246,2016-03-08,68,11
1055,7,2,2,281,2016-03-08,68,11
1055,8,2,2,588,2016-03-08,68,11
1055,9,2,2,569,2016-03-08,68,11
1055,10,2,2,225,2016-03-08,68,11
1056,1,2,3,730,2016-03-09,69,11
1056,2,2,3,236,2016-03-09,69,11
1056,3,2,3,366,2016-03-09,69,11
1056,4,2,3,510,2016-03-09,69,11
1056,5,2,3,343,2016-03-09,69,11
1056,6,2,3,236,2016-03-09,69,11
1056,7,2,3,229,2016-03-09,69,11
1056,8,2,3,387,2016-03-09,69,11
1056,9,2,3,625,2016-03-09,69,11
1056,10,2,3,472,2016-03-09,69,11
1057,1,2,4,449,2016-03-10,70,11
1057,2,2,4,186,2016-03-10,70,11
1057,3,2,4,235,2016-03-10,70,11
1057,4,2,4,627,2016-03-10,70,11
1057,5,2,4,296,2016-03-10,70,11
1057,6,2,4,204,2016-03-10,70,11
1057,7,2,4,232,2016-03-10,70,11
1057,8,2,4,228,2016-03-10,70,11
1057,9,2,4,651,2016-03-10,70,11
1057,10,2,4,144,2016-03-10,70,11
1058,1,2,5,218,2016-03-11,71,11
1058,2,2,5,203,2016-03-11,71,11
1058,3,2,5,371,2016-03-11,71,11
1058,4,2,5,399,2016-03-11,71,11
1058,5,2,5,323,2016-03-11,71,11
1058,6,2,5,316,2016-03-11,71,11
1058,7,2,5,225,2016-03-11,71,11
1058,8,2,5,442,2016-03-11,71,11
1058,9,2,5,536,2016-03-11,71,11
1058,10,2,5,292,2016-03-11,71,11
1059,1,3,6,68,2016-03-12,72,11
1059,2,3,6,181,2016-03-12,72,11
1059,3,3,6,71,2016-03-12,72,11
1059,4,3,6,214,2016-03-12,72,11
1059,5,3,6,73,2016-03-12,72,11
1059,6,3,6,71,2016-03-12,72,11
1059,7,3,6,35,2016-03-12,72,11
1059,8,3,6,138,2016-03-12,72,11
1059,9,3,6,201,2016-03-12,72,11
1059,10,3,6,28,2016-03-12,72,11
1060,1,2,1,490,2016-03-14,74,12
1060,2,2,1,347,2016-03-14,74,12
1060,3,2,1,200,2016-03-14,74,12
1060,4,2,1,798,2016-03-14,74,12
1060,5,2,1,323,2016-03-14,74,12
1060,6,2,1,306,2016-03-14,74,12
1060,7,2,1,225,2016-03-14,74,12
1060,8,2,1,498,2016-03-14,74,12
1060,9,2,1,656,2016-03-14,74,12
1060,10,2,1,449,2016-03-14,74,12
1061,1,2,2,442,2016-03-15,75,12
1061,2,2,2,181,2016-03-15,75,12
1061,3,2,2,321,2016-03-15,75,12
1061,4,2,2,689,2016-03-15,75,12
1061,5,2,2,257,2016-03-15,75,12
1061,6,2,2,207,2016-03-15,75,12
1061,7,2,2,456,2016-03-15,75,12
1061,8,2,2,415,2016-03-15,75,12
1061,9,2,2,603,2016-03-15,75,12
1061,10,2,2,253,2016-03-15,75,12
1062,1,2,3,476,2016-03-16,76,12
1062,2,2,3,169,2016-03-16,76,12
1062,3,2,3,266,2016-03-16,76,12
1062,4,2,3,665,2016-03-16,76,12
1062,5,2,3,377,2016-03-16,76,12
1062,6,2,3,327,2016-03-16,76,12
1062,7,2,3,262,2016-03-16,76,12
1062,8,2,3,452,2016-03-16,76,12
1062,9,2,3,828,2016-03-16,76,12
1062,10,2,3,341,2016-03-16,76,12
1063,1,2,4,274,2016-03-17,77,12
1063,2,2,4,159,2016-03-17,77,12
1063,3,2,4,209,2016-03-17,77,12
1063,4,2,4,366,2016-03-17,77,12
1063,5,2,4,215,2016-03-17,77,12
1063,6,2,4,152,2016-03-17,77,12
1063,7,2,4,154,2016-03-17,77,12
1063,8,2,4,304,2016-03-17,77,12
1063,9,2,4,393,2016-03-17,77,12
1063,10,2,4,227,2016-03-17,77,12
1064,1,2,5,191,2016-03-18,78,12
1064,2,2,5,174,2016-03-18,78,12
1064,3,2,5,143,2016-03-18,78,12
1064,4,2,5,494,2016-03-18,78,12
1064,5,2,5,323,2016-03-18,78,12
1064,6,2,5,327,2016-03-18,78,12
1064,7,2,5,337,2016-03-18,78,12
1064,8,2,5,304,2016-03-18,78,12
1064,9,2,5,643,2016-03-18,78,12
1064,10,2,5,157,2016-03-18,78,12
1065,1,3,6,68,2016-03-19,79,12
1065,2,3,6,72,2016-03-19,79,12
1065,3,3,6,71,2016-03-19,79,12
1065,4,3,6,143,2016-03-19,79,12
1065,5,3,6,110,2016-03-19,79,12
1065,6,3,6,45,2016-03-19,79,12
1065,8,3,6,207,2016-03-19,79,12
1065,9,3,6,67,2016-03-19,79,12
1065,10,3,6,56,2016-03-19,79,12
1066,1,2,1,354,2016-03-21,81,13
1066,2,2,1,376,2016-03-21,81,13
