date	day_of_week	brand	cnt
688	2	1	397
688	2	2	246
688	2	3	416
688	2	4	716
688	2	5	178
688	2	6	403
688	2	7	648
688	2	8	302
688	2	9	928
688	2	10	655
689	3	1	401
689	3	2	361
689	3	3	517
689	3	4	862
689	3	5	300
689	3	6	341
689	3	7	637
689	3	8	282
689	3	9	638
689	3	10	713
690	4	1	340
690	4	2	490
690	4	3	330
690	4	4	559
690	4	5	209
690	4	6	282
690	4	7	300
690	4	8	296
690	4	9	597
690	4	10	541
691	5	1	318
691	5	2	507
691	5	3	527
691	5	4	591
691	5	5	114
691	5	6	302
691	5	7	328
691	5	8	296
691	5	9	573
691	5	10	677
692	6	1	33
692	6	2	35
692	6	4	116
692	6	5	36
692	6	6	63
692	6	7	68
692	6	9	146
692	6	10	246
693	7	10	24
694	1	1	265
694	1	2	366
694	1	3	554
694	1	4	462
694	1	5	257
694	1	6	353
694	1	7	300
694	1	8	215
694	1	9	872
694	1	10	655
695	2	1	364
695	2	2	317
695	2	3	485
695	2	4	693
695	2	5	214
695	2	6	365
695	2	7	614
695	2	8	571
695	2	9	911
695	2	10	955
696	3	1	216
696	3	2	427
696	3	3	259
696	3	4	625
696	3	5	233
696	3	6	400
696	3	7	478
696	3	8	345
696	3	9	1094
696	3	10	917
697	4	1	340
697	4	2	258
697	4	3	330
697	4	4	745
697	4	5	105
697	4	6	259
697	4	7	100
697	4	8	148
697	4	9	561
697	4	10	480
698	5	1	238
698	5	2	366
698	5	3	444
698	5	4	573
698	5	5	171
698	5	6	403
698	5	7	355
698	5	8	403
698	5	9	742
698	5	10	655
699	6	1	99
699	6	2	176
699	6	4	46
699	6	5	71
699	6	6	151
699	6	7	34
699	6	9	163
699	6	10	55
700	7	9	14
701	1	1	318
701	1	2	366
701	1	3	748
701	1	4	776
701	1	5	257
701	1	6	277
701	1	7	546
701	1	8	349
701	1	9	872
701	1	10	895
702	2	1	397
702	2	2	528
702	2	3	346
702	2	4	762
702	2	5	428
702	2	6	340
702	2	7	171
702	2	8	437
702	2	9	1090
702	2	10	601
703	3	1	309
703	3	2	295
703	3	3	582
703	3	4	1035
703	3	5	367
703	3	6	506
703	3	7	382
703	3	8	376
703	3	9	1033
703	3	10	713
704	4	1	267
704	4	2	258
704	4	3	381
704	4	4	576
704	4	5	157
704	4	6	296
704	4	7	425
704	4	8	197
704	4	9	800
704	4	10	581
705	5	1	450
705	5	2	366
705	5	3	582
705	5	4	665
705	5	5	228
705	5	6	373
705	5	7	164
705	5	8	215
705	5	9	1094
705	5	10	612
706	6	1	33
706	6	2	35
706	6	4	69
706	6	5	36
706	6	6	50
706	6	7	34
706	6	8	34
706	6	9	228
706	6	10	82
707	7	9	14
708	1	1	529
708	1	2	450
708	1	3	776
708	1	4	906
708	1	5	314
708	1	6	348
708	1	7	273
708	1	8	403
708	1	9	1419
708	1	10	1179
709	2	1	628
709	2	2	457
709	2	3	450
709	2	4	1363
709	2	5	464
709	2	6	435
709	2	7	410
709	2	8	370
709	2	9	1172
709	2	10	846
710	3	1	525
710	3	2	492
710	3	3	291
710	3	4	884
710	3	5	700
710	3	6	394
710	3	7	159
710	3	8	564
710	3	9	1063
710	3	10	688
711	4	1	461
711	4	2	258
711	4	3	559
711	4	4	762
711	4	5	340
711	4	6	356
711	4	7	300
711	4	8	345
711	4	9	943
711	4	10	921
712	5	1	609
712	5	2	478
712	5	3	416
712	5	4	813
712	5	5	571
712	5	6	318
712	5	7	382
712	5	8	215
712	5	9	1172
712	5	10	808
713	6	1	99
713	6	2	70
713	6	3	35
713	6	4	162
713	6	5	107
713	6	6	32
713	6	7	136
713	6	9	244
713	6	10	191
714	7	1	774
714	7	2	457
714	7	3	450
714	7	4	440
714	7	5	464
714	7	6	311
714	7	7	473
714	7	8	175
714	7	9	832
714	7	10	852
715	1	1	476
715	1	2	281
715	1	3	582
715	1	4	1423
715	1	5	685
715	1	6	438
715	1	7	382
715	1	8	645
715	1	9	1133
715	1	10	1245
716	2	1	132
716	2	2	317
716	2	3	243
716	2	4	485
716	2	5	214
716	2	6	126
716	2	7	68
716	2	8	370
716	2	9	505
716	2	10	737
717	2	4	23
717	2	6	6
718	3	1	710
718	3	2	525
718	3	3	356
718	3	4	970
718	3	5	733
718	3	6	447
718	3	7	159
718	3	8	314
718	3	9	1154
718	3	10	1554
719	4	1	728
719	4	2	490
719	4	3	305
719	4	4	932
719	4	5	262
719	4	6	337
719	4	7	275
719	4	8	444
719	4	9	1122
719	4	10	1121
720	5	1	953
720	5	2	422
720	5	3	416
720	5	4	702
720	5	5	171
720	5	6	343
720	5	7	546
720	5	8	296
720	5	9	937
720	5	10	917
721	6	1	331
721	6	2	387
721	6	3	208
721	6	4	416
721	6	5	71
721	6	6	151
721	6	7	68
721	6	8	134
721	6	9	423
721	6	10	519
722	7	3	30
722	7	9	14
723	1	1	900
723	1	2	478
723	1	3	360
723	1	4	758
723	1	5	371
723	1	6	403
723	1	7	464
723	1	8	188
723	1	9	1042
723	1	10	786
724	2	1	628
724	2	2	492
724	2	3	243
724	2	4	855
724	2	5	143
724	2	6	491
724	2	7	307
724	2	8	235
724	2	9	944
724	2	10	573
725	3	1	154
725	3	2	460
725	3	3	162
725	3	4	431
725	3	5	167
725	3	6	218
725	3	7	414
725	3	8	220
725	3	9	243
725	3	10	510
726	4	1	340
726	4	2	181
726	4	3	76
726	4	4	356
726	4	5	52
726	4	6	180
726	4	7	225
726	4	8	246
726	4	9	263
726	4	10	240
727	5	1	450
727	5	2	197
727	5	3	333
727	5	4	388
727	5	5	86
727	5	6	207
727	5	7	328
727	5	8	108
727	5	9	508
727	5	10	393
728	6	1	33
728	6	2	35
728	6	3	35
728	6	4	139
728	6	6	13
728	6	9	98
729	1	1	370
729	1	2	366
729	1	3	249
729	1	4	351
729	1	5	86
729	1	6	217
729	1	7	164
729	1	8	323
729	1	9	495
729	1	10	459
730	2	1	430
730	2	2	211
730	2	3	243
730	2	4	624
730	2	5	71
730	2	6	258
730	2	7	341
730	2	8	202
730	2	9	618
730	2	10	437
731	3	1	154
731	3	2	230
731	3	3	129
731	3	4	345
731	3	5	133
731	3	6	218
731	3	7	287
731	3	8	125
731	3	9	623
731	3	10	382
732	4	1	437
732	4	2	206
732	4	3	254
732	4	4	390
732	4	5	209
732	4	6	180
732	4	7	150
732	4	8	99
732	4	9	465
732	4	10	300
733	5	1	397
733	5	2	113
733	5	3	139
733	5	4	444
733	5	5	114
733	5	6	151
733	5	7	273
733	5	8	269
733	5	9	469
733	5	10	284
734	6	1	66
734	6	2	35
734	6	3	104
734	6	4	69
734	6	6	32
734	6	7	34
734	6	8	67
734	6	9	49
734	6	10	55
735	7	6	5
736	1	1	529
736	1	2	169
736	1	3	277
736	1	4	573
736	1	5	257
736	1	6	217
736	1	7	273
736	1	8	269
736	1	9	560
736	1	10	524
737	2	1	331
737	2	2	176
737	2	3	139
737	2	4	693
737	2	5	250
737	2	6	202
737	2	7	136
737	2	8	168
737	2	9	391
737	2	10	464
738	3	1	278
738	3	2	263
738	3	3	162
738	3	4	798
738	3	5	100
738	3	6	206
738	3	7	478
738	3	8	314
738	3	9	456
738	3	10	204
739	4	1	315
739	4	2	52
739	4	3	203
739	4	4	288
739	4	5	236
739	4	6	92
739	4	7	200
739	4	8	197
739	4	9	263
739	4	10	320
740	5	1	370
740	5	2	169
740	5	3	305
740	5	4	573
740	5	5	114
740	5	6	227
740	5	7	546
740	5	8	161
740	5	9	326
740	5	10	218
741	6	1	132
741	6	2	211
741	6	3	69
741	6	4	208
741	6	5	71
741	6	6	189
741	6	7	136
741	6	8	34
741	6	9	244
741	6	10	164
742	1	1	318
742	1	2	253
742	1	3	222
742	1	4	758
742	1	5	314
742	1	6	312
742	1	7	300
742	1	8	108
742	1	9	560
742	1	10	437
743	2	1	529
743	2	2	317
743	2	3	243
743	2	4	785
743	2	5	143
743	2	6	239
743	2	7	136
743	2	8	34
743	2	9	537
743	2	10	300
744	3	1	309
744	3	2	230
744	3	3	323
744	3	4	582
744	3	5	133
744	3	6	218
744	3	7	414
744	3	8	376
744	3	9	456
744	3	10	510
745	4	1	267
745	4	2	155
745	4	3	254
745	4	4	407
745	4	5	183
745	4	6	157
745	4	7	200
745	4	8	25
745	4	9	406
745	4	10	200
746	5	1	291
746	5	2	169
746	5	3	194
746	5	4	684
746	5	5	200
746	5	6	222
746	5	7	355
746	5	8	81
746	5	9	404
746	5	10	371
747	6	1	66
747	6	4	116
747	6	6	32
747	6	7	136
747	6	8	34
747	6	9	81
747	6	10	55
748	1	1	265
748	1	2	169
748	1	3	249
748	1	4	536
748	1	5	286
748	1	6	222
748	1	7	464
748	1	8	242
748	1	9	482
748	1	10	546
749	2	1	761
749	2	2	70
749	2	3	485
749	2	4	531
749	2	5	143
749	2	6	176
749	2	7	375
749	2	8	101
749	2	9	586
749	2	10	491
750	3	1	340
750	3	2	295
750	3	3	291
750	3	4	496
750	3	5	200
750	3	6	235
750	3	7	223
750	3	8	282
750	3	9	516
750	3	10	306
751	4	1	243
751	4	2	155
751	4	3	203
751	4	4	373
751	4	5	105
751	4	6	74
751	4	7	275
751	4	8	123
751	4	9	322
751	4	10	120
752	5	1	344
752	5	2	169
752	5	3	249
752	5	4	444
752	5	5	371
752	5	6	207
752	5	7	164
752	5	8	188
752	5	9	508
752	5	10	459
753	6	6	25
753	6	10	55
754	2	1	529
754	2	2	387
754	2	3	381
754	2	4	1086
754	2	5	536
754	2	6	271
754	2	7	375
754	2	8	470
754	2	9	651
754	2	10	628
755	3	1	432
755	3	2	131
755	3	3	356
755	3	4	819
755	3	5	333
755	3	6	306
755	3	7	287
755	3	8	345
755	3	9	547
755	3	10	561
756	4	1	194
756	4	2	181
756	4	3	330
756	4	4	271
756	4	5	236
756	4	6	152
756	4	7	150
756	4	8	172
756	4	9	382
756	4	10	300
757	5	1	106
757	5	2	281
757	5	3	277
757	5	4	407
757	5	5	143
757	5	6	146
757	5	7	300
757	5	8	269
757	5	9	404
757	5	10	502
758	6	1	66
758	6	4	46
758	6	6	63
758	6	7	34
758	6	9	228
758	6	10	27
759	7	4	20
760	1	1	450
760	1	2	225
760	1	3	388
760	1	4	462
760	1	5	371
760	1	6	197
760	1	7	273
760	1	8	296
760	1	9	443
760	1	10	328
761	2	1	232
761	2	2	246
761	2	3	277
761	2	4	462
761	2	5	214
761	2	6	284
761	2	7	205
761	2	8	269
761	2	9	423
761	2	10	382
762	3	1	185
762	3	2	66
762	3	3	388
762	3	4	259
762	3	5	300
762	3	6	165
762	3	7	96
762	3	8	470
762	3	9	471
762	3	10	331
763	4	1	340
763	4	2	155
763	4	3	178
763	4	4	356
763	4	5	105
763	4	6	208
763	4	7	200
763	4	8	296
763	4	9	310
763	4	10	340
764	5	1	344
764	5	2	281
764	5	3	194
764	5	4	240
764	5	5	171
764	5	6	207
764	5	7	218
764	5	8	215
764	5	9	482
764	5	10	262
765	6	2	35
765	6	3	104
765	6	4	46
765	6	5	36
765	6	6	19
765	6	7	34
765	6	9	81
765	6	10	27
766	1	1	397
766	1	2	84
766	1	3	277
766	1	4	536
766	1	5	343
766	1	6	282
766	1	7	246
766	1	8	457
766	1	9	521
766	1	10	546
767	2	1	364
767	2	2	281
767	2	3	104
767	2	4	924
767	2	5	178
767	2	6	328
767	2	7	341
767	2	8	235
767	2	9	505
767	2	10	655
768	3	1	340
768	3	2	328
768	3	3	259
768	3	4	410
768	3	5	67
768	3	6	171
768	3	7	223
768	3	8	157
768	3	9	334
768	3	10	331
769	4	1	194
769	4	2	155
769	4	3	229
769	4	4	220
769	4	5	157
769	4	6	162
769	4	7	175
769	4	8	99
769	4	9	322
769	4	10	300
770	5	1	291
770	5	2	141
770	5	3	249
770	5	4	296
770	5	5	143
770	5	6	207
770	5	7	355
770	5	8	242
770	5	9	482
770	5	10	349
771	6	1	66
771	6	2	35
771	6	3	35
771	6	4	46
771	6	6	44
771	6	7	102
771	6	9	228
771	6	10	82
772	1	1	291
772	1	2	366
772	1	3	388
772	1	4	480
772	1	5	286
772	1	6	247
772	1	7	464
772	1	8	188
772	1	9	677
772	1	10	437
773	2	1	562
773	2	2	211
773	2	3	312
773	2	4	716
773	2	5	143
773	2	6	302
773	2	7	205
773	2	8	336
773	2	9	765
773	2	10	682
774	3	1	309
774	3	2	230
774	3	3	323
774	3	4	453
774	3	5	367
774	3	6	276
774	3	7	287
774	3	8	251
774	3	9	441
774	3	10	535
775	4	1	218
775	4	2	206
775	4	3	254
775	4	4	390
775	4	5	262
775	4	6	185
775	4	7	225
775	4	8	197
775	4	9	442
775	4	10	621
776	5	1	53
776	5	6	5
777	6	9	16
778	7	2	30
779	1	1	450
779	1	2	338
779	1	3	333
779	1	4	610
779	1	5	428
779	1	6	232
779	1	7	191
779	1	8	430
779	1	9	547
779	1	10	939
780	2	1	232
780	2	2	739
780	2	3	485
780	2	4	485
780	2	5	250
780	2	6	252
780	2	7	239
780	2	8	235
780	2	9	716
780	2	10	655
781	3	1	401
781	3	2	361
781	3	3	550
781	3	4	711
781	3	5	267
781	3	6	382
781	3	7	382
781	3	8	470
781	3	9	835
781	3	10	586
782	4	1	194
782	4	2	52
782	4	3	229
782	4	4	407
782	4	5	209
782	4	6	185
782	4	7	400
782	4	8	197
782	4	9	322
782	4	10	400
783	5	1	238
783	5	2	310
783	5	3	360
783	5	4	554
783	5	5	343
783	5	6	338
783	5	7	328
783	5	8	376
783	5	9	573
783	5	10	437
784	6	2	35
784	6	4	46
784	6	5	71
784	6	6	57
784	6	7	102
784	6	9	81
784	6	10	27
785	1	1	212
785	1	2	225
785	1	3	139
785	1	4	462
785	1	5	343
785	1	6	222
785	1	7	491
785	1	8	269
785	1	9	482
785	1	10	568
786	2	1	430
786	2	2	422
786	2	3	243
786	2	4	647
786	2	5	321
786	2	6	353
786	2	7	273
786	2	8	202
786	2	9	749
786	2	10	546
787	3	1	278
787	3	2	328
787	3	3	226
787	3	4	367
787	3	5	100
787	3	6	206
787	3	7	96
787	3	8	188
787	3	9	608
787	3	10	382
788	4	1	170
788	4	2	129
788	4	3	178
788	4	4	322
788	4	5	157
788	4	6	152
788	4	7	300
788	4	8	172
788	4	9	298
788	4	10	380
789	5	1	344
789	5	2	113
789	5	3	139
789	5	4	277
789	5	5	57
789	5	6	212
789	5	7	191
789	5	8	54
789	5	9	443
789	5	10	328
790	6	2	106
790	6	3	35
790	6	4	92
790	6	5	36
790	6	6	25
790	6	7	68
790	6	8	67
790	6	9	98
790	6	10	27
791	7	3	30
791	7	6	27
791	7	9	14
792	1	1	291
792	1	2	169
792	1	3	693
792	1	4	610
792	1	5	257
792	1	6	393
792	1	7	491
792	1	8	242
792	1	9	755
792	1	10	874
793	2	1	364
793	2	2	317
793	2	3	208
793	2	4	601
793	2	5	214
793	2	6	328
793	2	7	273
793	2	8	101
793	2	9	521
793	2	10	300
794	3	1	216
794	3	2	328
794	3	3	259
794	3	4	431
794	3	5	167
794	3	6	270
794	3	7	318
794	3	8	220
794	3	9	501
794	3	10	357
795	4	1	73
795	4	2	103
795	4	3	51
795	4	4	237
795	4	5	209
795	4	6	259
795	4	7	275
795	4	8	172
795	4	9	465
795	4	10	300
796	5	1	291
796	5	2	310
796	5	3	249
796	5	4	296
796	5	5	200
796	5	6	292
796	5	7	300
796	5	8	134
796	5	9	677
796	5	10	459
797	6	1	66
797	6	2	141
797	6	3	35
797	6	4	139
797	6	5	36
797	6	6	44
797	6	7	171
797	6	9	65
797	6	10	55
798	7	5	31
798	7	6	5
798	7	9	14
799	1	1	318
799	1	2	113
799	1	3	249
799	1	4	333
799	1	5	200
799	1	6	252
799	1	7	136
799	1	8	269
799	1	9	469
799	1	10	502
800	2	1	331
800	2	2	141
800	2	3	346
800	2	4	508
800	2	5	250
800	2	6	271
800	2	7	410
800	2	8	370
800	2	9	456
800	2	10	573
801	3	1	309
801	3	2	263
801	3	3	259
801	3	4	323
801	3	5	100
801	3	6	241
801	3	7	446
801	3	8	31
801	3	9	486
801	3	10	306
802	4	1	243
802	4	2	284
802	4	3	203
802	4	4	186
802	4	5	131
802	4	6	134
802	4	7	250
802	4	8	25
802	4	9	322
802	4	10	440
803	5	1	370
803	5	2	169
803	5	3	194
803	5	4	425
803	5	5	114
803	5	6	186
803	5	7	464
803	5	8	81
803	5	9	365
803	5	10	437
804	6	1	99
804	6	2	70
804	6	4	23
804	6	6	32
804	6	7	68
804	6	9	81
804	6	10	55
805	1	1	344
805	1	2	281
805	1	3	249
805	1	4	407
805	1	5	171
805	1	6	277
805	1	7	191
805	1	8	215
805	1	9	404
805	1	10	568
806	2	1	364
806	2	2	176
806	2	3	277
806	2	4	439
806	2	5	250
806	2	6	347
806	2	7	614
806	2	8	302
806	2	9	423
806	2	10	491
807	3	1	185
807	3	2	230
807	3	3	194
807	3	4	388
807	3	5	200
807	3	6	165
807	3	7	287
807	3	8	157
807	3	9	456
807	3	10	331
808	4	1	315
808	4	2	206
808	4	3	152
808	4	4	288
808	4	5	26
808	4	6	208
808	4	7	250
808	4	8	148
808	4	9	298
808	4	10	300
809	5	1	159
809	5	2	169
809	5	3	194
809	5	4	222
809	5	5	143
809	5	6	242
809	5	7	410
809	5	8	269
809	5	9	273
809	5	10	262
810	6	1	66
810	6	4	46
810	6	6	57
810	6	7	171
810	6	8	34
810	6	9	65
810	6	10	27
811	7	9	14
812	1	1	318
812	1	2	141
812	1	3	194
812	1	4	407
812	1	5	343
812	1	6	227
812	1	7	355
812	1	8	269
812	1	9	378
812	1	10	306
813	2	1	265
813	2	2	317
813	2	3	416
813	2	4	439
813	2	5	107
813	2	6	195
813	2	7	273
813	2	8	134
813	2	9	456
813	2	10	355
814	3	1	185
814	3	2	263
814	3	3	356
814	3	4	302
814	3	5	133
814	3	6	206
814	3	7	382
814	3	9	334
814	3	10	280
815	4	1	243
815	4	2	129
815	4	3	127
815	4	4	203
815	4	5	105
815	4	6	194
815	4	7	225
815	4	8	172
815	4	9	394
815	4	10	200
816	5	1	185
816	5	2	169
816	5	3	499
816	5	4	314
816	5	5	143
816	5	6	257
816	5	7	328
816	5	8	81
816	5	9	547
816	5	10	349
817	6	1	99
817	6	2	35
817	6	3	35
817	6	4	46
817	6	6	38
817	6	7	136
817	6	9	195
817	6	10	27
818	1	1	370
818	1	2	225
818	1	3	333
818	1	4	333
818	1	5	457
818	1	6	166
818	1	7	191
818	1	8	242
818	1	9	273
818	1	10	546
819	2	1	232
819	2	2	106
819	2	3	208
819	2	4	485
819	2	5	250
819	2	6	265
819	2	7	341
819	2	8	67
819	2	9	456
819	2	10	300
820	3	1	247
820	3	2	66
820	3	3	356
820	3	4	216
820	3	5	267
820	3	6	194
820	3	7	223
820	3	8	251
820	3	9	334
820	3	10	204
821	4	1	170
821	4	2	129
821	4	3	127
821	4	4	136
821	4	5	105
821	4	6	189
821	4	7	325
821	4	8	148
821	4	9	346
821	4	10	360
822	5	1	132
822	5	2	225
822	5	3	416
822	5	4	240
822	5	5	143
822	5	6	192
822	5	7	136
822	5	8	108
822	5	9	495
822	5	10	480
823	6	3	35
823	6	6	25
823	6	7	34
823	6	9	65
823	6	10	27
824	7	9	14
825	1	1	26
825	1	9	13
826	2	1	430
826	2	2	211
826	2	3	589
826	2	4	647
826	2	5	214
826	2	6	416
826	2	7	307
826	2	8	269
826	2	9	814
826	2	10	491
827	3	1	309
827	3	2	131
827	3	3	194
827	3	4	388
827	3	5	300
827	3	6	212
827	3	7	318
827	3	8	125
827	3	9	395
827	3	10	331
828	4	1	267
828	4	2	129
828	4	3	280
828	4	4	152
828	4	5	183
828	4	6	116
828	4	7	100
828	4	8	123
828	4	9	227
828	4	10	380
829	5	1	318
829	5	2	56
829	5	3	333
829	5	4	425
829	5	5	228
829	5	6	267
829	5	7	328
829	5	8	161
829	5	9	378
829	5	10	415
830	6	1	66
830	6	2	106
830	6	3	35
830	6	4	23
830	6	5	36
830	6	6	50
830	6	7	102
830	6	8	34
830	6	9	114
830	6	10	191
831	7	2	30
832	1	1	344
832	1	2	225
832	1	3	249
832	1	4	407
832	1	5	171
832	1	6	277
832	1	7	164
832	1	8	134
832	1	9	560
832	1	10	568
833	2	1	198
833	2	2	457
833	2	3	450
833	2	4	393
833	2	5	321
833	2	6	202
833	2	7	273
833	2	8	370
833	2	9	586
833	2	10	300
834	3	1	340
834	3	2	164
834	3	3	420
834	3	4	496
834	3	5	333
834	3	6	259
834	3	7	127
834	3	8	220
834	3	9	623
834	3	10	688
835	4	1	121
835	4	2	206
835	4	3	102
835	4	4	152
835	4	5	183
835	4	6	148
835	4	7	150
835	4	8	74
835	4	9	227
835	4	10	320
836	5	1	132
836	5	2	113
836	5	3	139
836	5	4	222
836	5	5	86
836	5	6	171
836	5	7	191
836	5	8	188
836	5	9	339
836	5	10	393
837	6	1	66
837	6	4	139
837	6	5	71
837	6	6	63
837	6	8	34
837	6	9	49
837	6	10	136
838	1	1	397
838	1	2	197
838	1	3	194
838	1	4	296
838	1	5	286
838	1	6	237
838	1	7	328
838	1	8	296
838	1	9	638
838	1	10	546
839	2	1	562
839	2	2	70
839	2	3	243
839	2	4	670
839	2	5	214
839	2	6	233
839	2	7	341
839	2	8	470
839	2	9	635
839	2	10	655
840	3	1	154
840	3	2	263
840	3	3	226
840	3	4	431
840	3	5	67
840	3	6	253
840	3	7	223
840	3	8	157
840	3	9	456
840	3	10	535
841	4	1	218
841	4	2	103
841	4	3	102
841	4	4	186
841	4	5	183
841	4	6	180
841	4	7	225
841	4	8	49
841	4	9	322
841	4	10	180
842	5	1	318
842	5	2	225
842	5	3	360
842	5	4	240
842	5	5	486
842	5	6	176
842	5	7	164
842	5	8	108
842	5	9	443
842	5	10	371
843	6	1	66
843	6	4	69
843	6	5	36
843	6	6	63
843	6	7	34
843	6	9	98
843	6	10	109
844	7	9	14
845	1	1	212
845	1	2	225
845	1	3	444
845	1	4	425
845	1	5	343
845	1	6	302
845	1	7	355
845	1	8	323
845	1	9	534
845	1	10	546
846	2	1	331
846	2	2	246
846	2	3	520
846	2	4	485
846	2	5	321
846	2	6	284
846	2	7	273
846	2	8	370
846	2	9	407
846	2	10	382
847	3	1	123
847	3	2	131
847	3	3	323
847	3	4	302
847	3	5	133
847	3	6	229
847	3	7	382
847	3	8	220
847	3	9	410
847	3	10	357
848	4	1	291
848	4	2	77
848	4	3	407
848	4	4	220
848	4	5	105
848	4	6	236
848	4	7	125
848	4	8	74
848	4	9	370
848	4	10	220
849	5	1	185
849	5	2	113
849	5	3	222
849	5	4	296
849	5	5	114
849	5	6	151
849	5	7	164
849	5	8	54
849	5	9	260
849	5	10	175
850	6	2	35
850	6	3	69
850	6	6	44
850	6	7	171
850	6	9	81
850	6	10	109
851	1	1	265
851	1	2	141
851	1	3	416
851	1	4	185
851	1	5	486
851	1	6	161
851	1	7	218
851	1	8	134
851	1	9	365
851	1	10	371
852	2	1	298
852	2	2	352
852	2	3	139
852	2	4	508
852	2	5	357
852	2	6	347
852	2	7	375
852	2	8	336
852	2	9	374
852	2	10	355
853	3	1	247
853	3	2	295
853	3	3	356
853	3	4	345
853	3	5	233
853	3	6	206
853	3	7	414
853	3	8	94
853	3	9	380
853	3	10	280
854	4	1	170
854	4	2	155
854	4	3	229
854	4	4	186
854	4	5	209
854	4	6	226
854	4	7	275
854	4	8	197
854	4	9	322
854	4	10	180
855	5	1	265
855	5	2	113
855	5	3	333
855	5	4	259
855	5	5	343
855	5	6	192
855	5	7	328
855	5	8	134
855	5	9	378
855	5	10	415
856	6	1	99
856	6	2	35
856	6	3	69
856	6	6	57
856	6	7	68
856	6	8	67
856	6	9	146
856	6	10	27
857	1	1	185
857	1	2	113
857	1	3	388
857	1	4	166
857	1	5	228
857	1	6	192
857	1	7	191
857	1	8	376
857	1	9	352
857	1	10	371
858	2	1	198
858	2	2	211
858	2	3	485
858	2	4	416
858	2	5	178
858	2	6	258
858	2	7	239
858	2	8	470
858	2	9	570
858	2	10	409
859	3	1	494
859	3	2	263
859	3	3	388
859	3	4	259
859	3	5	200
859	3	6	282
859	3	7	191
859	3	8	63
859	3	9	532
859	3	10	229
860	4	1	97
860	4	2	155
860	4	3	152
860	4	4	237
860	4	5	209
860	4	6	185
860	4	7	200
860	4	8	394
860	4	9	334
860	4	10	240
861	5	1	291
861	5	2	141
861	5	3	166
861	5	4	185
861	5	5	86
861	5	6	202
861	5	7	273
861	5	8	134
861	5	9	286
861	5	10	393
862	6	1	33
862	6	2	141
862	6	4	69
862	6	5	36
862	6	6	38
862	6	9	33
862	6	10	55
863	1	1	212
863	1	2	169
863	1	3	305
863	1	4	499
863	1	5	343
863	1	6	207
863	1	7	300
863	1	8	188
863	1	9	521
863	1	10	524
864	2	1	265
864	2	2	176
864	2	3	346
864	2	4	739
864	2	5	321
864	2	6	252
864	2	7	410
864	2	8	370
864	2	9	342
864	2	10	218
865	3	1	247
865	3	2	98
865	3	3	194
865	3	4	280
865	3	5	167
865	3	6	276
865	3	7	478
865	3	8	314
865	3	9	471
865	3	10	255
866	4	1	170
866	4	2	181
866	4	3	381
866	4	4	322
866	4	5	183
866	4	6	226
866	4	7	275
866	4	8	172
866	4	9	442
866	4	10	360
867	5	1	265
867	5	2	394
867	5	3	222
867	5	4	259
867	5	5	114
867	5	6	247
867	5	7	300
867	5	8	269
867	5	9	482
867	5	10	306
868	6	1	33
868	6	2	70
868	6	3	35
868	6	4	46
868	6	5	71
868	6	6	25
868	6	7	68
868	6	8	67
868	6	9	81
868	6	10	82
869	1	1	238
869	1	2	197
869	1	3	194
869	1	4	203
869	1	5	714
869	1	6	358
869	1	7	300
869	1	8	323
869	1	9	443
869	1	10	437
870	2	1	99
870	2	2	281
870	2	3	312
870	2	4	208
870	2	5	178
870	2	6	239
870	2	7	307
870	2	8	302
870	2	9	309
870	2	10	191
871	3	1	278
871	3	2	263
871	3	3	420
871	3	4	388
871	3	5	367
871	3	6	329
871	3	7	255
871	3	8	125
871	3	9	410
871	3	10	561
872	4	1	243
872	4	2	77
872	4	3	76
872	4	4	254
872	4	5	183
872	4	6	282
872	4	7	275
872	4	8	99
872	4	9	358
872	4	10	300
873	5	1	291
873	5	2	169
873	5	3	249
873	5	4	351
873	5	5	143
873	5	6	272
873	5	7	273
873	5	8	215
873	5	9	378
873	5	10	218
874	6	1	132
874	6	3	69
874	6	4	23
874	6	6	69
874	6	7	239
874	6	9	98
875	1	1	265
875	1	2	169
875	1	3	499
875	1	4	370
875	1	5	428
875	1	6	393
875	1	7	410
875	1	8	215
875	1	9	508
875	1	10	393
876	2	1	331
876	2	2	35
876	2	3	416
876	2	4	393
876	2	5	500
876	2	6	334
876	2	7	239
876	2	8	370
876	2	9	716
876	2	10	328
877	3	1	278
877	3	2	98
877	3	3	356
877	3	4	367
877	3	5	367
877	3	6	335
877	3	7	318
877	3	8	408
877	3	9	729
877	3	10	357
878	4	1	218
878	4	2	181
878	4	3	178
878	4	4	254
878	4	5	314
878	4	6	171
878	4	7	200
878	4	8	197
878	4	9	370
878	4	10	240
879	5	1	370
879	5	2	253
879	5	3	277
879	5	4	296
879	5	5	343
879	5	6	318
879	5	7	273
879	5	8	296
879	5	9	443
879	5	10	328
880	6	2	35
880	6	3	35
880	6	4	46
880	6	6	69
880	6	7	34
880	6	8	101
880	6	9	98
880	6	10	55
881	7	3	30
881	7	10	24
882	1	1	132
882	1	2	338
882	1	3	360
882	1	4	444
882	1	5	286
882	1	6	267
882	1	7	410
882	1	8	242
882	1	9	469
882	1	10	524
883	2	1	331
883	2	2	176
883	2	3	208
883	2	4	578
883	2	5	357
883	2	6	347
883	2	7	375
883	2	8	538
883	2	9	749
883	2	10	437
884	3	1	340
884	3	2	230
884	3	3	194
884	3	4	280
884	3	5	300
884	3	6	288
884	3	7	478
884	3	8	314
